service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
ALS_000007200000229600000008,1,1,1,1,1,1,1,20250101,20270101
ALS_000007200000229600000009,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000229600000010,1,1,1,1,1,1,0,20250101,20270101
ALS_000007200000229600000011,1,1,1,1,1,1,1,20250101,20270101
ALS_000007200000229600000012,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000229600000013,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000229600000014,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000229600000015,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000229600000016,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000229600000017,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000229600000018,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000229600000019,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000229600000020,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000229600000021,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000229600000022,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000229600000023,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000229600000024,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000229600000025,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000229600000026,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000229600000027,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000229600000028,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000229600000031,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000229600000032,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000229600000033,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000229600000034,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000229700000003,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000229700000005,1,1,1,1,1,0,0,20250621,20251219
ALS_000007200000229800000002,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000229900000002,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000321600000001,0,0,0,0,0,1,0,20250101,20270101
ALS_000007200000321600000002,0,0,0,0,0,1,0,20250101,20270101
ALS_000007200000321600000003,0,0,0,0,0,1,0,20250101,20270101
ALS_000007200000321600000005,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000321600000007,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000321600000008,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000321700000004,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000321700000005,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000321800000001,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000321800000002,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000322600000001,0,0,0,0,0,1,0,20250101,20270101
ALS_000007200000322600000003,0,0,0,0,0,1,0,20250101,20270101
ALS_000007200000322600000005,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000322600000007,0,0,0,0,0,1,0,20250101,20270101
ALS_000007200000322600000008,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000322600000009,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000322700000002,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000322700000004,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000322800000001,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000322800000002,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000322900000401,1,1,1,1,1,1,0,20250101,20270101
ALS_000007200000322900000402,1,1,1,1,1,1,0,20250101,20270101
ALS_000007200000322900000403,1,1,1,1,1,1,0,20250101,20270101
ALS_000007200000322900000404,1,1,1,1,1,0,0,20250908,20260619
ALS_000007200000322900000405,1,1,1,1,1,1,0,20250101,20270101
ALS_000007200000322900000406,1,1,1,1,1,0,0,20250908,20260619
ALS_000007200000322900000407,1,1,1,1,1,0,0,20250908,20260619
ALS_000007200000322900000408,1,1,1,1,1,0,0,20250908,20260619
ALS_000007200000322900000409,1,1,1,1,1,0,0,20250908,20260619
ALS_000007200000322900000410,1,1,1,1,1,0,0,20250908,20260619
ALS_000007200000322900000411,0,0,0,0,0,1,0,20250908,20260619
ALS_000007200000322900000412,0,0,0,0,0,1,0,20250101,20270101
ALS_000007200000322900000413,0,0,0,0,0,1,0,20250101,20270101
ALS_000007200000322900000414,1,1,1,1,1,0,0,20250908,20260619
ALS_000007200000322900000415,0,0,0,0,0,1,0,20250908,20260619
ALS_000007200000323100000003,1,1,1,1,1,1,1,20250101,20270101
ALS_000007200000323100000008,1,1,1,1,0,0,0,20250709,20270101
ALS_000007200000323100000009,0,0,0,0,0,1,1,20250709,20270101
ALS_000007200000323100000010,0,0,0,0,1,0,0,20250709,20270101
ALS_000007200000324100000002,0,0,0,0,0,0,1,20250101,20270101
ALS_000007200000324100000004,1,1,1,1,1,1,0,20250101,20270101
ALS_000007200000324100000005,1,1,1,1,1,1,1,20250101,20270101
ALS_000007200000332600000005,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000332600000006,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000333700000001,1,1,1,1,1,1,0,20250101,20270101
ALS_000007200000333700000002,1,1,1,1,1,1,0,20250101,20270101
ALS_000007200000333700000003,1,1,1,1,1,1,0,20250101,20270101
ALS_000007200000333700000004,1,1,1,1,1,1,0,20250101,20270101
ALS_000007200000333700000005,1,1,1,1,1,1,0,20250101,20270101
ALS_000007200000333700000006,1,1,1,1,1,1,0,20250101,20270101
ALS_000007200000333800000001,1,1,1,1,1,1,0,20250101,20270101
ALS_000007200000333800000002,1,1,1,1,1,1,0,20250101,20270101
ALS_000007200000333800000003,1,1,1,1,1,1,0,20250101,20270101
ALS_000007200000333800000004,1,1,1,1,1,1,0,20250101,20270101
ALS_000007200000341000000005,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000341000000006,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000341000000007,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000341000000008,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000342000000005,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000342000000006,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000342000000007,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000342000000008,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000370300000002,1,1,1,1,1,0,0,20250908,20260619
ALS_000007200000370300000003,1,1,1,1,1,0,0,20250908,20260619
ALS_000007200000370300000004,1,1,1,1,1,0,0,20250908,20260619
ALS_000007200000370300000005,1,1,1,1,1,0,0,20250908,20260619
ALS_000007200000370300000006,1,1,1,1,1,0,0,20250908,20260619
ALS_000007200000370300000007,1,1,1,1,1,0,0,20250908,20260619
ALS_000007200000370500000001,0,0,0,0,0,1,1,20250101,20270101
ALS_000007200000370500000002,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000370500000003,0,0,0,0,0,0,1,20250101,20270101
ALS_000007200000370500000004,0,0,0,0,0,0,1,20250101,20270101
ALS_000007200000370500000005,1,1,1,1,1,1,0,20250101,20270101
ALS_000007200000370500000006,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000370500000007,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000370500000008,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000370500000009,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000370500000010,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000370500000011,0,0,0,0,0,1,0,20250101,20270101
ALS_000007200000370500000012,0,0,0,0,0,1,0,20250101,20270101
ALS_000007200000370500000013,0,0,0,0,0,1,0,20250101,20270101
ALS_000007200000370500000014,0,0,0,0,0,0,1,20250101,20270101
ALS_000007200000370500000015,0,0,0,0,0,0,1,20250101,20270101
ALS_000007200000370500000016,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000370500000017,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000370500000018,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000370600000001,1,1,1,1,1,1,0,20250101,20270101
ALS_000007200000370600000002,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000370600000003,1,1,1,1,1,1,1,20250101,20270101
ALS_000007200000370600000004,0,0,0,0,0,1,1,20250101,20270101
ALS_000007200000370600000005,0,0,0,0,0,0,1,20250101,20270101
ALS_000007200000370600000006,0,0,0,0,0,0,1,20250101,20270101
ALS_000007200000370600000007,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000370600000008,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000370600000009,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000370600000010,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000370600000011,0,0,0,0,0,1,1,20250101,20270101
ALS_000007200000370600000012,0,0,0,0,0,1,0,20250101,20270101
ALS_000007200000370600000013,0,0,0,0,0,0,1,20250101,20270101
ALS_000007200000370600000014,1,1,1,1,1,1,0,20250101,20270101
ALS_000007200000370600000015,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000370600000016,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000370600000017,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000370800000001,1,1,1,1,1,0,0,20251001,20251219
ALS_000007200000370800000002,1,1,1,1,1,0,0,20251001,20251219
ALS_000007200000370800000003,1,1,1,1,1,0,0,20251001,20251219
ALS_000007200000370800000004,1,1,1,1,1,0,0,20251001,20251219
ALS_000007200000371800000001,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000371900000001,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000372000000001,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000372000000002,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000372000000003,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000372000000005,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000372000000006,0,0,0,0,0,1,0,20250101,20270101
ALS_000007200000372000000007,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000372100000001,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000372100000002,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000372100000003,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000372100000004,1,1,1,1,1,1,0,20250101,20270101
ALS_000007200000372100000005,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000372100000007,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000765300000001,0,0,0,0,0,1,0,20250101,20270101
ALS_000007200000765300000002,0,0,0,0,0,1,0,20250101,20270101
ALS_000007200000765400000001,0,0,0,0,0,1,0,20250101,20270101
ALS_000007200000765400000002,0,0,0,0,0,1,0,20250101,20270101
ALS_000007200000842200000016,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000842300000012,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000842300000016,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000842400000008,1,1,1,1,1,1,0,20250101,20270101
ALS_000007200000842400000009,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000842400000010,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000842400000011,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000842500000007,1,1,1,1,1,1,0,20250101,20270101
ALS_000007200000842500000008,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000842500000009,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000842500000010,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000842600000004,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000842600000005,0,0,0,0,0,1,0,20250101,20270101
ALS_000007200000842700000003,1,1,1,1,1,1,0,20250101,20270101
ALS_000007200000842700000004,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000842800000005,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000842800000012,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000842800000013,1,1,1,1,1,1,0,20250101,20270101
ALS_000007200000842800000014,1,1,1,1,1,1,0,20250101,20270101
ALS_000007200000842800000015,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000842800000016,1,1,1,1,1,1,0,20250101,20270101
ALS_000007200000842900000004,1,1,1,1,1,1,0,20250101,20270101
ALS_000007200000842900000008,1,1,1,1,1,1,0,20250101,20270101
ALS_000007200000842900000009,1,1,1,1,1,1,0,20250101,20270101
ALS_000007200000842900000010,1,1,1,1,1,1,0,20250101,20270101
ALS_000007200000842900000011,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000843700000001,0,0,1,0,0,1,0,20250101,20270101
ALS_000007200000843700000009,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000843800000009,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000843800000010,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000843800000011,0,0,1,0,0,1,0,20250101,20270101
ALS_000007200000843900000012,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000843900000013,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000843900000014,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000844000000011,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000844000000012,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000844000000013,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000844000000014,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000844200000002,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000844500000029,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000844500000301,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000844500000302,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000844500000303,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000844500000304,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000844500000305,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000844500000306,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000844500000307,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000844500000308,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000844500000309,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000844500000310,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000844500000311,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000844500000312,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000844500000313,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000844500000314,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000844500000315,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000844500000316,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000844500000317,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000844500000318,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000844500000319,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000844500000320,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000844500000321,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000844500000322,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000913000000126,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000913000000128,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000913000000129,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000913000000130,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000913000000132,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000913000000136,1,1,1,1,1,0,0,20250304,20270101
ALS_000007200000913000000137,1,1,1,1,1,0,0,20250304,20270101
ALS_000007200000913000000138,1,1,1,1,1,0,0,20250304,20270101
ALS_000007200000913000000139,0,0,0,0,0,1,0,20250304,20270101
ALS_000007200000913000000140,0,0,0,0,0,1,0,20250304,20270101
ALS_000007200000913100000107,0,0,0,0,0,1,0,20250101,20270101
ALS_000007200000913100000109,0,0,0,0,0,1,0,20250101,20270101
ALS_000007200000913100000110,1,1,1,1,1,0,0,20250901,20260731
ALS_000007200000913100000113,1,1,1,1,1,0,0,20250901,20260731
ALS_000007200000913100000114,1,1,1,1,1,0,0,20250901,20260731
ALS_000007200000913100000115,1,1,1,1,1,0,0,20250901,20260731
ALS_000007200000913200000109,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000913200000112,0,0,0,0,0,1,0,20250304,20270101
ALS_000007200000913200000114,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000913200000115,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000913200000116,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000913200000117,1,1,1,1,1,0,0,20250304,20270101
ALS_000007200000913200000118,0,0,0,0,0,1,0,20250304,20270101
ALS_000007200000913500000001,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000913500000002,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000913500000003,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000913500000004,0,0,0,0,0,1,0,20250101,20270101
ALS_000007200000913600000001,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000913600000002,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000913600000003,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000913600000004,0,0,0,0,0,1,0,20250101,20270101
ALS_000007200000913700000001,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000913700000002,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000913700000003,0,0,0,0,0,1,0,20250101,20270101
ALS_000007200000913800000001,0,0,0,0,0,1,0,20250101,20270101
ALS_000007200000913800000002,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000913800000003,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000939300000003,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000939400000004,1,1,1,1,1,0,0,20250101,20270101
ALS_000007200000939500000001,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000939600000001,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000940300000013,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000940300000014,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000940300000015,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000940300000016,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000940400000013,0,0,1,0,0,0,0,20250101,20270101
ALS_000007200000940400000014,0,0,1,0,0,0,0,20250101,20270101
ALS_000007200000940400000015,0,0,1,0,0,0,0,20250101,20270101
ALS_000007200000940400000016,0,0,1,0,0,0,0,20250101,20270101
ALS_000007200000940400000017,0,0,1,0,0,0,0,20250101,20270101
ALS_000007200000940400000018,0,0,1,0,0,0,0,20250101,20270101
ALS_000007200000940400000019,0,0,1,0,0,0,0,20250101,20270101
ALS_000007200000940400000020,0,0,1,0,0,0,0,20250101,20270101
ALS_000007200000940500000001,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000940500000002,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000940500000011,1,1,1,1,1,0,0,20250908,20251219
ALS_000007200000940500000012,1,1,1,1,1,0,0,20250908,20251219
AMB_128.1558.8,0,0,0,0,0,0,0,20230306,20261231
AMB_128.314.8,0,0,0,0,0,0,1,20230306,20261231
AMB_128.494.8,0,0,0,0,0,1,0,20230306,20261231
AMB_128.793.8,1,1,1,1,1,0,0,20230306,20261231
AMB_129.1558.17,0,0,0,0,0,0,0,20251017,20261231
AMB_129.314.17,0,0,0,0,0,0,1,20251017,20261231
AMB_129.494.17,0,0,0,0,0,1,0,20251017,20261231
AMB_129.793.17,1,1,1,1,1,0,0,20251017,20261231
AMB_130.2231.5,1,1,1,1,1,1,1,20210714,20261231
AMB_130.2232.5,0,0,0,0,0,0,0,20210714,20261231
AMB_132.1558.22,0,0,0,0,0,0,0,20241011,20261231
AMB_132.314.22,0,0,0,0,0,0,1,20241011,20261231
AMB_132.494.22,0,0,0,0,0,1,0,20241011,20261231
AMB_132.793.22,1,1,1,1,1,0,0,20241011,20261231
AMB_139.1603.15,1,1,1,1,1,0,0,20230918,20261231
AMB_139.494.15,0,0,0,0,0,1,0,20230918,20261231
AMB_141.1603.23,1,1,1,1,1,0,0,20241220,20261231
AMB_141.314.23,0,0,0,0,0,0,1,20241220,20261231
AMB_141.494.23,0,0,0,0,0,1,0,20241220,20261231
AMB_142.1558.32,0,0,0,0,0,0,0,20251003,20261231
AMB_142.314.32,0,0,0,0,0,0,1,20251003,20261231
AMB_142.494.32,0,0,0,0,0,1,0,20251003,20261231
AMB_142.494.33,0,0,0,0,0,1,0,20251003,20261231
AMB_142.793.32,1,1,1,1,1,0,0,20251003,20261231
AMB_143.314.25,0,0,0,0,0,0,1,20251001,20261231
AMB_143.764.25,0,0,0,0,0,1,0,20251001,20261231
AMB_143.793.25,1,1,1,1,1,0,0,20251001,20261231
AMB_146.1558.24,0,0,0,0,0,0,0,20250307,20261231
AMB_146.314.24,0,0,0,0,0,0,1,20250307,20261231
AMB_146.494.24,0,0,0,0,0,1,0,20250307,20261231
AMB_146.793.24,1,1,1,1,1,0,0,20250307,20261231
AMB_156.1603.22,1,1,1,1,1,0,0,20251013,20261231
AMB_156.314.22,0,0,0,0,0,0,1,20251013,20261231
AMB_156.494.22,0,0,0,0,0,1,0,20251013,20261231
AMB_157.1558.22,0,0,0,0,0,0,0,20251013,20261231
AMB_157.314.22,0,0,0,0,0,0,1,20251013,20261231
AMB_157.494.22,0,0,0,0,0,1,0,20251013,20261231
AMB_157.793.22,1,1,1,1,1,0,0,20251013,20261231
AMB_157.934.22,0,0,0,0,0,0,0,20251013,20261231
AMB_158.2253.11,1,1,1,1,1,0,0,20231129,20261231
AMB_158.764.11,0,0,0,0,0,1,0,20231129,20261231
AMB_163.2247.14,1,1,1,1,1,1,0,20231214,20261231
AMB_163.2248.14,0,0,0,0,0,0,1,20231214,20261231
AMB_164.1558.12,0,0,0,0,0,0,0,20250401,20261231
AMB_164.314.12,0,0,0,0,0,0,1,20250401,20261231
AMB_164.494.12,0,0,0,0,0,1,0,20250401,20261231
AMB_164.793.12,1,1,1,1,1,0,0,20250401,20261231
AMB_165.764.21,0,0,0,0,0,1,0,20250701,20261231
AMB_165.764.22,0,0,0,0,0,1,0,20250701,20261231
AMB_165.793.21,1,1,1,1,1,0,0,20250701,20261231
AMB_165.793.22,1,1,1,1,1,0,0,20250701,20261231
AMB_173.314.17,0,0,0,0,0,0,1,20251007,20261231
AMB_173.764.17,0,0,0,0,0,1,0,20251007,20261231
AMB_173.793.17,1,1,1,1,1,0,0,20251007,20261231
AMB_177.2170.14,1,1,1,1,1,0,0,20240923,20261231
AMB_177.2170.15,1,1,1,1,1,0,0,20240923,20261231
AMB_177.2255.14,0,0,0,0,0,0,0,20240923,20261231
AMB_177.314.14,0,0,0,0,0,0,1,20240923,20261231
AMB_177.764.14,0,0,0,0,0,1,0,20240923,20261231
AMB_181.314.23,0,0,0,0,0,0,1,20250310,20261231
AMB_181.764.23,0,0,0,0,0,1,0,20250310,20261231
AMB_181.793.23,1,1,1,1,1,0,0,20250310,20261231
AMB_194.28.30,1,1,1,1,1,1,1,20241220,20261231
AMB_195.314.23,0,0,0,0,0,0,1,20230607,20261231
AMB_195.764.23,0,0,0,0,0,1,0,20230607,20261231
AMB_195.793.23,1,1,1,1,1,0,0,20230607,20261231
AMB_195.989.23,0,0,0,0,0,1,1,20230607,20261231
AMB_196.314.22,0,0,0,0,0,0,1,20250618,20261231
AMB_196.764.22,0,0,0,0,0,1,0,20250618,20261231
AMB_196.793.22,1,1,1,1,1,0,0,20250618,20261231
AMB_198.1603.13,1,1,1,1,1,0,0,20230619,20261231
AMB_198.314.13,0,0,0,0,0,0,1,20230619,20261231
AMB_198.494.13,0,0,0,0,0,1,0,20230619,20261231
AMB_199.2265.28,1,1,1,1,1,1,1,20250514,20261231
AMB_199.2266.28,0,0,0,0,0,0,0,20250514,20261231
AMB_200.314.17,0,0,0,0,0,0,1,20250901,20261231
AMB_200.764.17,0,0,0,0,0,1,0,20250901,20261231
AMB_200.793.17,1,1,1,1,1,0,0,20250901,20261231
AMB_202.1169.25,1,1,1,1,1,1,0,20250227,20261231
AMB_202.314.25,0,0,0,0,0,0,1,20250227,20261231
AMB_204.1654.26,0,0,0,0,0,1,1,20250520,20261231
AMB_204.2277.26,1,1,0,1,1,0,0,20250520,20261231
AMB_204.2278.26,1,1,0,1,1,0,0,20250520,20261231
AMB_204.2280.26,0,0,1,0,0,0,0,20250520,20261231
AMB_204.2280.27,0,0,1,0,0,0,0,20250520,20261231
